tourney_name,surface,player,seed,ace,df,svperc,firstwon,secondwon,tour,result
Stuttgart,Clay,Kiki Bertens,6,5,3,61.79775280898876,67.27272727272727,47.05882352941177,WTA,loss
Stuttgart,Clay,Donna Vekic,NA,4,3,70.58823529411765,65.27777777777777,50,WTA,loss
Stuttgart,Clay,Anastasija Sevastova,7,3,2,61.53846153846154,62.5,52,WTA,loss
Stuttgart,Clay,Su Wei Hsieh,NA,2,3,57.6271186440678,76.47058823529412,40,WTA,loss
Stuttgart,Clay,Karolina Pliskova,4,9,5,63.095238095238095,73.58490566037736,41.935483870967744,WTA,loss
Stuttgart,Clay,Belinda Bencic,NA,3,6,58.69565217391305,68.51851851851852,50,WTA,loss
Stuttgart,Clay,Elise Mertens,NA,2,4,63.63636363636363,58.92857142857143,56.25,WTA,loss
Stuttgart,Clay,Caroline Garcia,NA,6,0,67.1875,65.11627906976744,57.142857142857146,WTA,loss
Stuttgart,Clay,Jelena Ostapenko,NA,0,6,62.765957446808514,47.45762711864407,51.42857142857143,WTA,loss
Rome,Clay,Johanna Konta,NA,0,3,70.3125,64.44444444444444,52.63157894736842,WTA,loss
Rome,Clay,Kiki Bertens,6,10,9,55.357142857142854,67.74193548387096,36,WTA,loss
Rome,Clay,Maria Sakkari,NA,2,2,55.55555555555556,54.285714285714285,60.714285714285715,WTA,loss
Rome,Clay,Naomi Osaka,1,0,0,NA,NA,NA,WTA,loss
Rome,Clay,Kristina Mladenovic,NA,4,2,73.25581395348837,55.55555555555556,34.78260869565217,WTA,loss
Rome,Clay,Sofia Kenin,NA,1,2,63.63636363636363,58.92857142857143,46.875,WTA,loss
Rome,Clay,Ashleigh Barty,8,1,1,58.69565217391305,59.25925925925926,63.1578947368421,WTA,loss
Rome,Clay,Petra Kvitova,2,2,1,67.6056338028169,62.5,47.82608695652174,WTA,loss
Rome,Clay,Simona Halep,3,3,1,72.91666666666667,68.57142857142857,38.46153846153846,WTA,loss
Rome,Clay,Elina Svitolina,5,0,8,63.1578947368421,60,11.428571428571429,WTA,loss
Rome,Clay,Ajla Tomljanovic,NA,4,4,59.701492537313435,70,25.925925925925927,WTA,loss
Rome,Clay,Belinda Bencic,NA,2,10,32.394366197183096,78.26086956521739,39.583333333333336,WTA,loss
Rome,Clay,Yulia Putintseva,NA,1,6,64.1025641025641,48,14.285714285714286,WTA,loss
Rome,Clay,Jelena Ostapenko,NA,0,5,55.55555555555556,60,30,WTA,loss
Rome,Clay,Su Wei Hsieh,NA,0,2,66.66666666666667,51.92307692307692,53.84615384615385,WTA,loss
Rome,Clay,Aryna Sabalenka,9,1,12,58.333333333333336,64.28571428571429,15,WTA,loss
Rome,Clay,Dayana Yastremska,NA,4,5,63.855421686746986,62.264150943396224,46.666666666666664,WTA,loss
Rome,Clay,Elise Mertens,NA,4,6,67.76859504132231,59.75609756097561,43.58974358974359,WTA,loss
Rome,Clay,Saisai Zheng,NA,1,3,73.07692307692308,42.10526315789474,28.571428571428573,WTA,loss
Rome,Clay,Caroline Garcia,NA,1,2,62.22222222222222,46.42857142857143,29.41176470588235,WTA,loss
Rome,Clay,Anastasija Sevastova,12,2,1,61.29032258064516,50,58.333333333333336,WTA,loss
Birmingham,Grass,Petra Martic,NA,0,4,60.294117647058826,60.97560975609756,37.03703703703704,WTA,loss
Birmingham,Grass,Yulia Putintseva,NA,1,4,63.793103448275865,51.351351351351354,57.142857142857146,WTA,loss
Birmingham,Grass,Jelena Ostapenko,NA,2,20,50.450450450450454,60.714285714285715,38.18181818181818,WTA,loss
Birmingham,Grass,Naomi Osaka,1,4,2,59.67741935483871,51.351351351351354,24,WTA,loss
Birmingham,Grass,Johanna Konta,7,4,1,68.96551724137932,67.5,33.333333333333336,WTA,loss
Birmingham,Grass,Su Wei Hsieh,NA,1,2,66.66666666666667,71.42857142857143,57.142857142857146,WTA,loss
Birmingham,Grass,Karolina Pliskova,3,9,3,71.27659574468085,77.61194029850746,33.333333333333336,WTA,loss
Birmingham,Grass,Maria Sakkari,NA,0,8,57.31707317073171,61.702127659574465,42.857142857142854,WTA,loss
Birmingham,Grass,Kristina Mladenovic,NA,5,7,53.246753246753244,70.73170731707317,38.888888888888886,WTA,loss
Birmingham,Grass,Dayana Yastremska,NA,5,9,63.75,66.66666666666667,34.48275862068966,WTA,loss
Birmingham,Grass,Elina Svitolina,4,2,5,61.904761904761905,63.46153846153846,40.625,WTA,loss
Birmingham,Grass,Ekaterina Alexandrova,NA,6,3,60.714285714285715,73.52941176470588,45.45454545454545,WTA,loss
Birmingham,Grass,Aryna Sabalenka,5,8,6,65.59139784946237,70.49180327868852,40.625,WTA,loss
Birmingham,Grass,Donna Vekic,NA,2,0,55.10204081632653,66.66666666666667,45.45454545454545,WTA,loss
Eastbourne,Grass,Kiki Bertens,3,5,2,47.5,68.42105263157895,28.571428571428573,WTA,loss
Eastbourne,Grass,Simona Halep,6,1,1,68.51851851851852,43.24324324324324,52.94117647058823,WTA,loss
Eastbourne,Grass,Aryna Sabalenka,8,3,7,58.24175824175824,60.37735849056604,60.526315789473685,WTA,loss
Eastbourne,Grass,Ekaterina Alexandrova,NA,3,5,47.82608695652174,54.54545454545455,33.333333333333336,WTA,loss
Eastbourne,Grass,Johanna Konta,14,1,1,75.43859649122807,60.46511627906977,28.571428571428573,WTA,loss
Eastbourne,Grass,Jelena Ostapenko,NA,0,6,36.36363636363637,33.333333333333336,23.80952380952381,WTA,loss
Eastbourne,Grass,Elise Mertens,NA,2,5,55.55555555555556,65,18.75,WTA,loss
Eastbourne,Grass,Maria Sakkari,NA,6,3,55.38461538461539,69.44444444444444,58.62068965517241,WTA,loss
Eastbourne,Grass,Elina Svitolina,5,1,2,71.1864406779661,61.904761904761905,35.294117647058826,WTA,loss
Eastbourne,Grass,Su Wei Hsieh,NA,0,2,51.282051282051285,40,36.8421052631579,WTA,loss
Eastbourne,Grass,Yulia Putintseva,NA,1,8,58.46153846153846,55.26315789473684,37.03703703703704,WTA,loss
Eastbourne,Grass,Belinda Bencic,10,2,7,59,71.1864406779661,24.390243902439025,WTA,loss
Eastbourne,Grass,Dayana Yastremska,NA,3,2,61.333333333333336,63.04347826086956,37.93103448275862,WTA,loss
Eastbourne,Grass,Sofia Kenin,NA,0,2,75,57.57575757575758,54.54545454545455,WTA,loss
Eastbourne,Grass,Ajla Tomljanovic,NA,2,2,66.15384615384616,62.7906976744186,45.45454545454545,WTA,loss
Eastbourne,Grass,Veronika Kudermetova,NA,8,2,60,72.72727272727273,40.90909090909091,WTA,loss
Eastbourne,Grass,Saisai Zheng,NA,0,1,63.888888888888886,52.17391304347826,30.76923076923077,WTA,loss
San Jose,Hard,Aryna Sabalenka,2,1,8,51.388888888888886,62.16216216216216,40,WTA,loss
San Jose,Hard,Maria Sakkari,7,0,8,49.20634920634921,51.61290322580645,46.875,WTA,loss
San Jose,Hard,Donna Vekic,5,0,6,59.67741935483871,59.45945945945946,20,WTA,loss
San Jose,Hard,Elina Svitolina,1,1,6,57.27272727272727,58.73015873015873,40.42553191489362,WTA,loss
San Jose,Hard,Elise Mertens,3,3,10,47.61904761904762,60,24.242424242424242,WTA,loss
San Jose,Hard,Ekaterina Alexandrova,NA,1,7,58.490566037735846,64.51612903225806,22.727272727272727,WTA,loss
San Jose,Hard,Ajla Tomljanovic,NA,6,9,47.19101123595506,57.142857142857146,38.297872340425535,WTA,loss
Toronto,Hard,Sofia Kenin,NA,0,5,73.11827956989248,58.8235294117647,52,WTA,loss
Toronto,Hard,Elina Svitolina,6,6,4,64.28571428571429,64.44444444444444,40,WTA,loss
Toronto,Hard,Karolina Pliskova,3,4,7,67.12328767123287,69.38775510204081,33.333333333333336,WTA,loss
Toronto,Hard,Simona Halep,4,0,1,62.96296296296296,41.1764705882353,60,WTA,loss
Toronto,Hard,Naomi Osaka,2,0,1,61.53846153846154,75,40,WTA,loss
Toronto,Hard,Dayana Yastremska,NA,3,7,58.97435897435897,60.869565217391305,25,WTA,loss
Toronto,Hard,Belinda Bencic,11,1,7,66.17647058823529,51.111111111111114,39.130434782608695,WTA,loss
Toronto,Hard,Kiki Bertens,5,7,10,53.04347826086956,70.49180327868852,42.592592592592595,WTA,loss
Toronto,Hard,Jelena Ostapenko,NA,0,10,48,58.333333333333336,42.30769230769231,WTA,loss
Toronto,Hard,Ekaterina Alexandrova,NA,4,11,52.68817204301075,65.3061224489796,36.36363636363637,WTA,loss
Toronto,Hard,Ashleigh Barty,1,8,5,60,68.62745098039215,41.1764705882353,WTA,loss
Toronto,Hard,Donna Vekic,NA,1,9,53.84615384615385,61.904761904761905,41.666666666666664,WTA,loss
Toronto,Hard,Elise Mertens,NA,0,8,66.66666666666667,68.18181818181819,13.636363636363637,WTA,loss
Toronto,Hard,Su Wei Hsieh,NA,0,8,62.5,60,20.833333333333332,WTA,loss
Toronto,Hard,Johanna Konta,13,3,3,57.407407407407405,54.83870967741935,39.130434782608695,WTA,loss
Toronto,Hard,Maria Sakkari,NA,9,8,59.40594059405941,70,43.90243902439025,WTA,loss
Toronto,Hard,Petra Martic,NA,1,4,57.35294117647059,64.1025641025641,51.724137931034484,WTA,loss
Toronto,Hard,Caroline Garcia,NA,3,3,60.3448275862069,60,34.78260869565217,WTA,loss
Toronto,Hard,Aryna Sabalenka,9,4,8,65.97938144329896,62.5,48.484848484848484,WTA,loss
Toronto,Hard,Kristina Mladenovic,NA,2,8,55.319148936170215,61.53846153846154,19.047619047619047,WTA,loss
Toronto,Hard,Anastasija Sevastova,10,3,4,56.626506024096386,57.4468085106383,52.77777777777778,WTA,loss
Toronto,Hard,Yulia Putintseva,NA,0,6,57.142857142857146,62.5,41.666666666666664,WTA,loss
Toronto,Hard,Ajla Tomljanovic,NA,0,0,70,57.142857142857146,33.333333333333336,WTA,loss
Toronto,Hard,Saisai Zheng,NA,1,2,74.6268656716418,56,41.1764705882353,WTA,loss
Cincinnati,Hard,Ashleigh Barty,1,3,3,50.98039215686274,57.69230769230769,52,WTA,loss
Cincinnati,Hard,Sofia Kenin,NA,1,2,64.61538461538461,54.76190476190476,47.82608695652174,WTA,loss
Cincinnati,Hard,Maria Sakkari,NA,5,3,53.48837209302326,56.52173913043478,50,WTA,loss
Cincinnati,Hard,Karolina Pliskova,3,9,4,67.61904761904762,66.19718309859155,47.05882352941177,WTA,loss
Cincinnati,Hard,Naomi Osaka,2,10,1,58.92857142857143,84.84848484848484,47.82608695652174,WTA,loss
Cincinnati,Hard,Aryna Sabalenka,9,5,17,57.142857142857146,76.3157894736842,35.08771929824562,WTA,loss
Cincinnati,Hard,Donna Vekic,NA,6,3,62.16216216216216,69.56521739130434,32.142857142857146,WTA,loss
Cincinnati,Hard,Simona Halep,4,3,5,66.33663366336634,58.208955223880594,41.1764705882353,WTA,loss
Cincinnati,Hard,Elina Svitolina,7,9,2,50.81967213114754,74.19354838709677,40,WTA,loss
Cincinnati,Hard,Su Wei Hsieh,NA,1,4,63.04347826086956,62.06896551724138,58.8235294117647,WTA,loss
Cincinnati,Hard,Saisai Zheng,NA,1,2,63.63636363636363,60,50,WTA,loss
Cincinnati,Hard,Petra Kvitova,6,3,9,56.8421052631579,68.51851851851852,36.58536585365854,WTA,loss
Cincinnati,Hard,Veronika Kudermetova,NA,10,6,57,77.19298245614036,41.86046511627907,WTA,loss
Cincinnati,Hard,Dayana Yastremska,NA,2,8,55,54.54545454545455,51.851851851851855,WTA,loss
Cincinnati,Hard,Yulia Putintseva,NA,0,2,61.64383561643836,62.22222222222222,35.714285714285715,WTA,loss
Cincinnati,Hard,Kiki Bertens,5,11,6,53.26086956521739,71.42857142857143,41.86046511627907,WTA,loss
Cincinnati,Hard,Ekaterina Alexandrova,NA,12,8,55.056179775280896,75.51020408163265,45,WTA,loss
Cincinnati,Hard,Elise Mertens,NA,2,8,56.14035087719298,68.75,36,WTA,loss
Cincinnati,Hard,Caroline Garcia,NA,2,5,68.85245901639344,59.523809523809526,21.05263157894737,WTA,loss
Cincinnati,Hard,Petra Martic,NA,4,4,53.57142857142857,70,38.46153846153846,WTA,loss
Cincinnati,Hard,Johanna Konta,14,9,3,64.76190476190476,64.70588235294117,37.83783783783784,WTA,loss
Cincinnati,Hard,Anastasija Sevastova,11,1,5,66.94214876033058,50.617283950617285,40,WTA,loss
Cincinnati,Hard,Jelena Ostapenko,NA,2,15,54.255319148936174,66.66666666666667,27.906976744186046,WTA,loss
Cincinnati,Hard,Belinda Bencic,12,2,3,64.86486486486487,58.333333333333336,30.76923076923077,WTA,loss
Zhengzhou,Hard,Petra Martic,7,2,4,61.111111111111114,48.484848484848484,52.38095238095238,WTA,loss
Zhengzhou,Hard,Ajla Tomljanovic,NA,3,1,69.6969696969697,65.21739130434783,30,WTA,loss
Zhengzhou,Hard,Kristina Mladenovic,NA,1,6,55.81395348837209,62.5,31.57894736842105,WTA,loss
Zhengzhou,Hard,Sofia Kenin,6,2,6,62.35294117647059,64.15094339622641,46.875,WTA,loss
Zhengzhou,Hard,Saisai Zheng,NA,1,3,64.36781609195403,50,38.70967741935484,WTA,loss
Zhengzhou,Hard,Aryna Sabalenka,4,11,8,52.33644859813084,73.21428571428571,41.1764705882353,WTA,loss
Zhengzhou,Hard,Elina Svitolina,2,3,6,58.490566037735846,62.903225806451616,34.09090909090909,WTA,loss
Zhengzhou,Hard,Kiki Bertens,3,14,7,68.67469879518072,73.6842105263158,26.923076923076923,WTA,loss
Zhengzhou,Hard,Jelena Ostapenko,NA,2,10,46.808510638297875,59.09090909090909,16,WTA,loss
Zhengzhou,Hard,Caroline Garcia,8,1,5,66.21621621621621,57.142857142857146,40,WTA,loss
Zhengzhou,Hard,Yulia Putintseva,NA,1,2,56.97674418604651,57.142857142857146,35.13513513513514,WTA,loss
Wuhan,Hard,Ashleigh Barty,1,5,8,54.54545454545455,72.22222222222223,43.333333333333336,WTA,loss
Wuhan,Hard,Petra Kvitova,5,9,3,65.93406593406593,61.666666666666664,48.38709677419355,WTA,loss
Wuhan,Hard,Petra Martic,NA,10,4,63.1578947368421,61.111111111111114,54.76190476190476,WTA,loss
Wuhan,Hard,Elina Svitolina,3,1,2,56.52173913043478,53.84615384615385,40,WTA,loss
Wuhan,Hard,Dayana Yastremska,NA,2,4,66,66.66666666666667,29.41176470588235,WTA,loss
Wuhan,Hard,Sofia Kenin,15,2,6,42.1875,62.96296296296296,40.54054054054054,WTA,loss
Wuhan,Hard,Veronika Kudermetova,NA,5,1,65.11627906976744,57.142857142857146,33.333333333333336,WTA,loss
Wuhan,Hard,Simona Halep,4,0,0,66.66666666666667,44.44444444444444,55.55555555555556,WTA,loss
Wuhan,Hard,Kiki Bertens,6,3,8,50.87719298245614,86.20689655172414,28.571428571428573,WTA,loss
Wuhan,Hard,Karolina Pliskova,2,3,2,68.62745098039215,65.71428571428571,43.75,WTA,loss
Wuhan,Hard,Caroline Garcia,NA,2,0,72.94117647058823,50,65.21739130434783,WTA,loss
Wuhan,Hard,Elise Mertens,NA,9,5,69.14893617021276,72.3076923076923,41.37931034482759,WTA,loss
Wuhan,Hard,Belinda Bencic,7,4,13,55.10204081632653,68.51851851851852,40.90909090909091,WTA,loss
Wuhan,Hard,Su Wei Hsieh,NA,0,3,63.23529411764706,60.46511627906977,28,WTA,loss
Wuhan,Hard,Kristina Mladenovic,NA,1,3,59.183673469387756,37.93103448275862,55,WTA,loss
Wuhan,Hard,Ekaterina Alexandrova,NA,3,8,49.397590361445786,60.97560975609756,47.61904761904762,WTA,loss
Wuhan,Hard,Donna Vekic,16,2,5,50,73.33333333333333,33.333333333333336,WTA,loss
Wuhan,Hard,Yulia Putintseva,NA,0,1,68.18181818181819,60,0,WTA,loss
Wuhan,Hard,Anastasija Sevastova,14,4,7,55.670103092783506,61.111111111111114,48.83720930232558,WTA,loss
Wuhan,Hard,Ajla Tomljanovic,NA,0,5,51.61290322580645,87.5,36.666666666666664,WTA,loss
Indian Wells,Hard,Belinda Bencic,23,1,5,63.265306122448976,41.935483870967744,22.22222222222222,WTA,loss
Indian Wells,Hard,Elina Svitolina,6,1,2,56.17977528089887,56,46.15384615384615,WTA,loss
Indian Wells,Hard,Karolina Pliskova,5,7,4,63.1578947368421,66.66666666666667,38.095238095238095,WTA,loss
Indian Wells,Hard,Naomi Osaka,1,1,3,50,53.84615384615385,38.46153846153846,WTA,loss
Indian Wells,Hard,Aryna Sabalenka,9,3,4,62.765957446808514,54.23728813559322,51.42857142857143,WTA,loss
Indian Wells,Hard,Kiki Bertens,7,6,4,60.57692307692308,58.73015873015873,39.02439024390244,WTA,loss
Indian Wells,Hard,Ashleigh Barty,12,6,7,59.602649006622514,67.77777777777777,39.34426229508197,WTA,loss
Indian Wells,Hard,Simona Halep,2,0,4,66.66666666666667,47.82608695652174,47.82608695652174,WTA,loss
Indian Wells,Hard,Ekaterina Alexandrova,NA,1,5,59.523809523809526,56,11.764705882352942,WTA,loss
Indian Wells,Hard,Anastasija Sevastova,11,0,0,33.333333333333336,50,33.333333333333336,WTA,loss
Indian Wells,Hard,Johanna Konta,NA,5,2,63.44086021505376,72.88135593220339,44.11764705882353,WTA,loss
Indian Wells,Hard,Elise Mertens,16,1,5,66.94915254237289,60.75949367088607,46.15384615384615,WTA,loss
Indian Wells,Hard,Jelena Ostapenko,22,1,7,64.51612903225806,56.666666666666664,33.333333333333336,WTA,loss
Indian Wells,Hard,Kristina Mladenovic,NA,1,5,55,63.63636363636363,51.851851851851855,WTA,loss
Indian Wells,Hard,Donna Vekic,28,5,4,52.94117647058823,77.77777777777777,57.5,WTA,loss
Indian Wells,Hard,Petra Kvitova,3,10,10,49.03846153846154,76.47058823529412,43.39622641509434,WTA,loss
Indian Wells,Hard,Ajla Tomljanovic,NA,2,4,52.38095238095238,60.60606060606061,43.333333333333336,WTA,loss
Indian Wells,Hard,Yulia Putintseva,NA,1,0,66.66666666666667,46.15384615384615,30.76923076923077,WTA,loss
Indian Wells,Hard,Su Wei Hsieh,27,0,3,56.09756097560975,30.434782608695652,50,WTA,loss
Indian Wells,Hard,Sofia Kenin,NA,1,4,63.24786324786325,71.62162162162163,44.18604651162791,WTA,loss
Indian Wells,Hard,Caroline Garcia,19,1,5,69.73684210526316,54.716981132075475,52.17391304347826,WTA,loss
Indian Wells,Hard,Saisai Zheng,NA,2,6,59.67741935483871,45.945945945945944,48,WTA,loss
Indian Wells,Hard,Maria Sakkari,NA,1,3,60,26.666666666666668,45,WTA,loss
Indian Wells,Hard,Petra Martic,NA,5,7,60.22727272727273,64.15094339622641,62.857142857142854,WTA,loss
Indian Wells,Hard,Dayana Yastremska,NA,3,10,62.83185840707964,47.88732394366197,42.857142857142854,WTA,loss
Miami,Hard,Karolina Pliskova,5,6,2,56.043956043956044,64.70588235294117,42.5,WTA,loss
Miami,Hard,Simona Halep,2,1,4,69.0909090909091,47.36842105263158,47.05882352941177,WTA,loss
Miami,Hard,Su Wei Hsieh,27,0,3,65.3061224489796,46.875,52.94117647058823,WTA,loss
Miami,Hard,Petra Kvitova,3,5,5,62.37623762376238,65.07936507936508,39.473684210526315,WTA,loss
Miami,Hard,Caroline Garcia,19,0,4,60.9375,64.1025641025641,44,WTA,loss
Miami,Hard,Kiki Bertens,7,5,2,53.333333333333336,65,45.714285714285715,WTA,loss
Miami,Hard,Yulia Putintseva,NA,1,1,69.51219512195122,56.14035087719298,44,WTA,loss
Miami,Hard,Naomi Osaka,1,4,3,60.204081632653065,69.49152542372882,46.15384615384615,WTA,loss
Miami,Hard,Ajla Tomljanovic,NA,6,4,57.89473684210526,72.72727272727273,39.583333333333336,WTA,loss
Miami,Hard,Donna Vekic,26,1,8,54.3859649122807,58.064516129032256,46.15384615384615,WTA,loss
Miami,Hard,Anastasija Sevastova,11,4,3,60.273972602739725,63.63636363636363,48.275862068965516,WTA,loss
Miami,Hard,Elise Mertens,16,1,4,50.617283950617285,58.53658536585366,37.5,WTA,loss
Miami,Hard,Aryna Sabalenka,9,2,5,54.166666666666664,56.41025641025641,39.39393939393939,WTA,loss
Miami,Hard,Sofia Kenin,32,2,7,42.25352112676056,50,41.46341463414634,WTA,loss
Miami,Hard,Maria Sakkari,NA,1,4,56.86274509803921,58.62068965517241,36.36363636363637,WTA,loss
Miami,Hard,Dayana Yastremska,NA,2,1,59.523809523809526,52,29.41176470588235,WTA,loss
Miami,Hard,Petra Martic,NA,3,5,61.29032258064516,68.42105263157895,37.5,WTA,loss
Miami,Hard,Belinda Bencic,23,0,4,66.19718309859155,68.08510638297872,33.333333333333336,WTA,loss
Miami,Hard,Jelena Ostapenko,22,2,6,60.273972602739725,50,44.827586206896555,WTA,loss
Miami,Hard,Elina Svitolina,6,3,6,55.55555555555556,65,31.25,WTA,loss
Miami,Hard,Johanna Konta,NA,1,4,61.111111111111114,54.54545454545455,28.571428571428573,WTA,loss
Miami,Hard,Ekaterina Alexandrova,NA,6,5,58,62.06896551724138,23.80952380952381,WTA,loss
Miami,Hard,Saisai Zheng,NA,0,4,50,50,34.61538461538461,WTA,loss
Miami,Hard,Kristina Mladenovic,NA,2,7,54.054054054054056,52.5,23.529411764705884,WTA,loss
Madrid,Clay,Simona Halep,3,0,2,87.27272727272727,52.083333333333336,42.857142857142854,WTA,loss
Madrid,Clay,Belinda Bencic,NA,2,4,61.44578313253012,47.05882352941177,46.875,WTA,loss
Madrid,Clay,Naomi Osaka,1,12,1,54.34782608695652,66,40.476190476190474,WTA,loss
Madrid,Clay,Ashleigh Barty,9,5,3,58.333333333333336,64.28571428571429,50,WTA,loss
Madrid,Clay,Petra Martic,NA,1,3,67.74193548387096,66.66666666666667,30,WTA,loss
Madrid,Clay,Petra Kvitova,2,2,3,63.23529411764706,53.48837209302326,40,WTA,loss
Madrid,Clay,Yulia Putintseva,NA,2,3,75.86206896551724,53.03030303030303,38.095238095238095,WTA,loss
Madrid,Clay,Saisai Zheng,NA,0,0,83.11688311688312,60.9375,38.46153846153846,WTA,loss
Madrid,Clay,Donna Vekic,NA,1,2,62.5,54.285714285714285,42.857142857142854,WTA,loss
Madrid,Clay,Anastasija Sevastova,12,0,1,73.77049180327869,53.333333333333336,25,WTA,loss
Madrid,Clay,Caroline Garcia,NA,2,1,70,54.76190476190476,55.55555555555556,WTA,loss
Madrid,Clay,Karolina Pliskova,5,14,3,64.51612903225806,83.33333333333333,24.242424242424242,WTA,loss
Madrid,Clay,Johanna Konta,NA,2,2,67.79661016949153,55,36.8421052631579,WTA,loss
Madrid,Clay,Jelena Ostapenko,NA,0,3,74.07407407407408,55,35.714285714285715,WTA,loss
Madrid,Clay,Kristina Mladenovic,NA,1,7,56,69.04761904761905,33.333333333333336,WTA,loss
Madrid,Clay,Elise Mertens,NA,1,3,55.81395348837209,41.666666666666664,44.73684210526316,WTA,loss
Madrid,Clay,Aryna Sabalenka,10,2,16,60.46511627906977,69.23076923076923,32.35294117647059,WTA,loss
Madrid,Clay,Dayana Yastremska,NA,8,8,54.464285714285715,65.57377049180327,56.86274509803921,WTA,loss
Madrid,Clay,Maria Sakkari,NA,2,3,62.96296296296296,44.11764705882353,30,WTA,loss
Madrid,Clay,Elina Svitolina,6,1,3,59.21052631578947,57.77777777777778,58.064516129032256,WTA,loss
Madrid,Clay,Ajla Tomljanovic,NA,2,4,54.3859649122807,67.74193548387096,42.30769230769231,WTA,loss
Madrid,Clay,Su Wei Hsieh,NA,1,3,60.317460317460316,60.526315789473685,32,WTA,loss
Madrid,Clay,Sofia Kenin,NA,0,4,53.333333333333336,53.125,46.42857142857143,WTA,loss
Beijing,Hard,Ashleigh Barty,1,6,3,56.626506024096386,70.2127659574468,47.22222222222222,WTA,loss
Beijing,Hard,Kiki Bertens,8,5,4,61.6822429906542,63.63636363636363,51.21951219512195,WTA,loss
Beijing,Hard,Petra Kvitova,7,5,4,65.9090909090909,67.24137931034483,56.666666666666664,WTA,loss
Beijing,Hard,Elina Svitolina,3,1,1,55.55555555555556,65,46.875,WTA,loss
Beijing,Hard,Saisai Zheng,NA,1,5,59.25925925925926,65.625,52.27272727272727,WTA,loss
Beijing,Hard,Belinda Bencic,9,1,7,57.142857142857146,60,40,WTA,loss
Beijing,Hard,Sofia Kenin,15,1,4,70,71.42857142857143,46.666666666666664,WTA,loss
Beijing,Hard,Ekaterina Alexandrova,NA,2,4,49.18032786885246,46.666666666666664,32.25806451612903,WTA,loss
Beijing,Hard,Yulia Putintseva,NA,0,2,66.07142857142857,51.351351351351354,57.89473684210526,WTA,loss
Beijing,Hard,Kristina Mladenovic,NA,3,5,70.14925373134328,68.08510638297872,30,WTA,loss
Beijing,Hard,Dayana Yastremska,NA,2,5,56.33802816901409,52.5,51.61290322580645,WTA,loss
Beijing,Hard,Elise Mertens,NA,0,7,61.016949152542374,63.888888888888886,39.130434782608695,WTA,loss
Beijing,Hard,Ajla Tomljanovic,NA,12,13,56.03448275862069,70.76923076923077,35.294117647058826,WTA,loss
Beijing,Hard,Simona Halep,6,0,1,66,36.36363636363637,47.05882352941177,WTA,loss
Beijing,Hard,Aryna Sabalenka,12,8,9,53.333333333333336,64.58333333333333,47.61904761904762,WTA,loss
Beijing,Hard,Jelena Ostapenko,NA,0,7,46.2962962962963,76,20.689655172413794,WTA,loss
Beijing,Hard,Su Wei Hsieh,NA,1,4,65,43.58974358974359,33.333333333333336,WTA,loss
Beijing,Hard,Anastasija Sevastova,NA,3,0,64.77272727272727,59.64912280701754,38.70967741935484,WTA,loss
Beijing,Hard,Veronika Kudermetova,NA,6,5,56,76.78571428571429,31.818181818181817,WTA,loss
Beijing,Hard,Caroline Garcia,NA,2,3,72.09302325581395,35.483870967741936,33.333333333333336,WTA,loss
Beijing,Hard,Donna Vekic,NA,3,9,55.056179775280896,75.51020408163265,30,WTA,loss
Beijing,Hard,Petra Martic,NA,4,5,50,73.33333333333333,33.333333333333336,WTA,loss
Beijing,Hard,Karolina Pliskova,2,10,7,63.24786324786325,58.108108108108105,46.51162790697674,WTA,loss
